city,year,metric,value,unit,source_type,source_name,source_url,source_file,extraction_method,is_official_source,notes
Wuhan,2022,population,13739000.0,person,communique,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202303/t20230330_2177979.shtml,,regex_or_ocr,True,
Wuhan,2022,rd_expenditure,177.76,100 million yuan,budget_report,2022 Wuhan city-wide budget expenditure final accounts (表二 全市一般公共预算支出决算表),http://czj.wuhan.gov.cn/czyjs/yjsbg/202309/t20230927_2272491.shtml,data/raw/wuhan_2022_quanshi_zhichu_juesuan.pdf,pyPDF,True,"全市科学技术支出决算数1,777,569万元=177.76亿元 (-6.6%)，表二直接提取"
Wuhan,2022,rent_monthly,2300.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Wuhan,2022,tertiary_value,11673.99,100 million yuan,communique,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202303/t20230330_2177979.shtml,,regex_or_ocr,True,
Wuhan,2022,university_quality,47.1,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Wuhan,2023,disposable_income,57105.0,yuan/person,communique,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202404/t20240405_2384677.shtml,,regex_or_ocr,True,
Wuhan,2023,entry_salary,69552.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Wuhan,2023,gdp_per_capita,145471.0,yuan/person,communique,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202404/t20240405_2384677.shtml,,regex_or_ocr,True,
Wuhan,2023,gdp_total,20011.65,100 million yuan,communique,City statistical communique,https://tjj.wuhan.gov.cn/tjfw/tjgb/202404/t20240405_2384677.shtml,,regex_or_ocr,True,
Wuhan,2023,house_price,16930.833333333332,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/168/2023/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Wuhan,2023,job_posting_count,5000.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
